id,type,title,language,iswc,disambiguation,datestamp
6c95df36-b9d6-37a7-90af-1812c3e2a3f8,Song,Do Re Mi,,T-072.726.681-0,,2021-09-01 07:54:18.340746
bacbc58d-c0c4-49e8-8010-bf37e6ab9a28,Song,Lady Nina,eng,T-010.155.116-9,,2021-09-01 07:54:18.340746
6202e1a4-2da1-4e67-9e8a-6f68dfffcefc,Song,Bella,spa,T-071.057.908-0,,2021-09-01 07:54:18.340746
15383737-696c-36bb-a21f-2e8940fae6c9,Song,Let’s Call the Whole Thing Off,eng,T-010.434.492-4,from “Shall We Dance”,2021-09-01 07:54:18.340746
fa027a70-dcf7-331d-800b-e6c3189f0b69,Song,A Cool Place,,T-011.423.775-0,,2021-09-01 07:54:18.340746
c7fc35f5-5a29-436d-9455-2d4a41fc2657,Song,I Give Up,eng,,,2021-09-01 07:54:18.340746
e0d26491-abe8-3876-b566-9643a7d20e61,,Don't Call My Name,,,,2021-09-01 07:54:18.340746
29c53bdd-2023-4ad9-ba0a-f9abf1b8de2e,Song,Crime of the Heart,eng,T-917.844.107-1,,2021-09-01 07:54:18.340746
9e2a6e20-0aaf-4db8-9e7c-030f3dd63e5b,Song,In the Cool,eng,T-914.753.608-1,,2021-09-01 07:54:18.340746
c3ca0a1a-e681-485f-8f9a-e959822a26c2,Song,Prisoner,eng,T-917.387.810-9,,2021-09-01 07:54:18.340746
b6f0c659-b3b9-4261-9d85-a9b1b19d290f,,"Incantations, Part One",,T-010.200.753-3,,2021-09-01 07:54:18.340746
a5a44fb4-c533-49f7-9e96-7fda28734202,,Fancy,,,,2021-09-01 07:54:18.340746
2e9939fd-5730-367a-b60e-5f19e636101e,Song,Skateaway,eng,T-010.474.553-0,,2021-09-01 07:54:18.340746
514fcf95-551f-4708-8856-fc8c55f94573,Song,Leaves,eng,,,2021-09-01 07:54:18.340746
690422a5-d464-42b0-a40c-c0450784caf8,Song,Children,eng,,,2021-09-01 07:54:18.340746
025effe4-4983-42fb-8fd1-cdf74a34e1c0,Song,Love Foolosophy,eng,T-010.275.570-3,,2021-09-01 07:54:18.340746
c7f8987d-55ab-4669-8a3c-2e8ff7e241dd,Song,Simple as That,eng,,,2021-09-01 07:54:18.340746
b4d6c060-f2cd-3dd7-9680-7cdfbbd8a3bb,Song,Easy Evil,eng,,,2021-09-01 07:54:18.340746
b727eb83-33b7-49b9-9494-9c6a3b115bda,Song,"A Boy Like Me, A Girl Like You",,T-070.013.236-0,,2021-09-01 07:54:18.340746
a57b7f28-876a-4bc4-8917-0f849b337a68,Song,Bad to Be Good,eng,,,2021-09-01 07:54:18.340746
49e17c86-9a9b-4611-98b6-099e2016a4c8,Song,Cut Your Teeth,,,,2021-09-01 07:54:18.340746
70d0143d-0504-4400-8e2a-ceaa6cf01296,Song,Stormtrooper in Drag,,,,2021-09-01 07:54:18.340746
48e535fd-f896-3e52-ac6e-067e914bfda5,,Exterminator,,,,2021-09-01 07:54:18.340746
d4df3dca-b5c1-3a6b-87ae-303a3de12a9c,Song,Bullet Proof..I Wish I Was,eng,T-010.346.286-7,,2021-09-01 07:54:18.340746
09c3cb0c-231e-4e8f-947c-ae2bda787353,Song,Say Hello,eng,,Cookin’ Soul remix,2021-09-01 07:54:18.340746
c48d6dff-c49d-315f-9107-6dbb5f2aaeae,Song,Hotel Hobbies,eng,T-010.328.062-1,,2021-09-01 07:54:18.340746
265c15da-f8d6-4b68-b447-25522b760fca,Song,Kisjeskearl,nld,,,2021-09-01 07:54:18.340746
1f69a658-acd8-32ca-9d6d-5c9cfcd50e62,Song,I’ve Got You Under My Skin,eng,T-070.907.808-9,,2021-09-01 07:54:18.340746
cf563d78-b7ff-419d-b349-df33a7f9fd31,Song,Reaching Out,eng,T-010.003.159-1,,2021-09-01 07:54:18.340746
1ed90092-d35a-437d-80bf-d7fd1dbee307,Song,One of These Days,eng,,,2021-09-01 07:54:18.340746
345c5427-eff5-4717-b62d-5cddd35299fd,Song,Flea’s Trumpet Treated by John,,,,2021-09-01 07:54:18.340746
d7431eef-0cb9-4933-b91a-bbfa690746ad,Song,"New Person, Same Old Mistakes",eng,,,2021-09-01 07:54:18.340746
0c56bc14-7087-4e83-8d55-bcdaec1af18f,Song,Farewell,eng,,,2021-09-01 07:54:18.340746
b0e6fbf7-29fe-3ff5-91e6-9e918090e722,Song,"Sing, Sing, Sing",eng,T-070.135.647-9,,2021-09-01 07:54:18.340746
609b315f-31c5-45ef-a297-1f6e8d6b0e78,Song,Without Love,eng,T-071.237.675-4,,2021-09-01 07:54:18.340746
5578173b-0018-423f-b8a4-eb13d619ac1d,Song,Go Gentle,eng,T-913.353.785-6,,2021-09-01 07:54:18.340746
ae688295-20de-382b-8f5d-05ceeab9c917,Song,Orchard Road,,T-011.283.882-0,,2021-09-01 07:54:18.340746
0ca1a4af-ac70-3201-b993-17a6fb716d31,,Hyenas,,,,2021-09-01 07:54:18.340746
101cdc53-0e9c-4850-b7a5-3bdec6b1887b,Song,Stardog Champion,eng,T-070.168.401-6,,2021-09-01 07:54:18.340746
3f2f487b-a5e6-447f-a6b3-2e290f4094d2,Song,Hidden Doorways,eng,,,2021-09-01 07:54:18.340746
c5f48e98-fe79-4011-a17c-31dd7d8b7de4,Song,One,eng,,,2021-09-01 07:54:18.340746
1c5daba1-97bd-4aed-bdb6-cb65f0cf549e,Song,Too Many Cooks (Spoil the Soup),eng,,,2021-09-01 07:54:18.340746
386b3fec-26cc-30db-b94f-e79bf50cba28,Song,Iris,eng,T-070.909.483-6,,2021-09-01 07:54:18.340746
8f60ba2d-e0a5-4a78-8c13-2e1ee8465cb2,Song,I Got a Bag of My Own,eng,,,2021-09-01 07:54:18.340746
a408dea7-59e3-4769-b300-a90624688dc5,Song,Broken,eng,,,2021-09-01 07:54:18.340746
75d82d84-2cd1-3556-9c16-9199cd7fdd28,Song,Daydreaming,eng,T-900.780.896-0,,2021-09-01 07:54:18.340746
4ca8aa2d-b1b0-3473-8f0b-2a388054e947,Song,Lucille,eng,T-071.000.879-9,,2021-09-01 07:54:18.340746
8144e4b1-c7fb-3020-9896-b0e54a402225,Song,Fake Plastic Trees,eng,T-010.346.287-8,,2021-09-01 07:54:18.340746
8623af06-a485-4294-8f4e-1704bab07883,Song,Princess of China,eng,,,2021-09-01 07:54:18.340746
b212a8b2-b447-3734-a6cd-e5ac3f76bd06,,Words Just Get in the Way,,T-011.576.808-5,,2021-09-01 07:54:18.340746
599f4e1c-fd0f-4f8f-9603-33223f776733,Song,Le Ballet,fra,T-900.785.420-8,,2021-09-01 07:54:18.340746
72af4cd0-c517-4dac-9fac-99a0126dcb93,Song,Wonderland,eng,,,2021-09-01 07:54:18.340746
67d75471-1309-4572-8b51-75e94f3f8612,Song,Be Alright,eng,T-919.157.424-0,,2021-09-01 07:54:18.340746
a445e648-6cf2-45c8-855c-1b32afbdd051,Song,Take Some… Leave Some,eng,,,2021-09-01 07:54:18.340746
9056cd40-5f2b-381b-8eb0-eda5e27af67c,,My Love Will Never Die,,,,2021-09-01 07:54:18.340746
e011f1e2-294c-4dbb-a4ee-46388fe2cee2,Song,Superpredators,zxx,T-010.849.373-7,,2021-09-01 07:54:18.340746
18948c4b-20bf-44f8-8a05-a252582384bb,Song,Solamente una vez,spa,,,2021-09-01 07:54:18.340746
cb2754d9-feb3-416b-bc12-f1432d2f81fd,Song,Rattling Rose,eng,T-928.488.346-1,,2021-09-01 07:54:18.340746
02858659-071c-4d71-9f0e-04f43bae3783,Song,Victorian Machinery,eng,,,2021-09-01 07:54:18.340746
7104316d-0798-40a1-8ebb-ec97cc4119ce,Song,Situation Vacant,eng,,,2021-09-01 07:54:18.340746
163e3ef4-5d8d-4d34-acac-fe1d553bb79b,Song,If You Were Mine,eng,,,2021-09-01 07:54:18.340746
cbad45e9-9dc3-3d2a-9d65-84bce3a02e2d,Song,Panic Song,eng,,,2021-09-01 07:54:18.340746
f3c5b1aa-b2be-414d-abca-d16076db2afb,Song,Quick to Back Down,eng,,,2021-09-01 07:54:18.340746
1a18c2c5-65da-413d-bef1-a284e1c516a5,Song,"Oh My Darling, Clementine",eng,,,2021-09-01 07:54:18.340746
61000a51-cc64-4567-b83b-94aab69afc5c,Song,If You Think I Don’t Need You,eng,,,2021-09-01 07:54:18.340746
41a57606-1cac-3209-80a8-1ece2996ea1e,,Sweet Summertime Livin',,,,2021-09-01 07:54:18.340746
190fb0bd-ea7b-3ac5-8b01-82cddc21f73a,Song,Don’t Forget Me,eng,,,2021-09-01 07:54:18.340746
cc404517-f9ff-429e-a55a-fc5db9b6bebc,Song,Breaking the Same Old Ground,eng,,,2021-09-01 07:54:18.340746
1ae2037d-58be-43aa-9670-2c5807c3edd8,Song,Maxwell Street,eng,,,2021-09-01 07:54:18.340746
748995b0-e7f8-464e-811b-afdbcc061454,Ballet,Imprisonment,zxx,T-906.907.972-7,Movement 3 of Ocean's Kingdom,2021-09-01 07:54:18.340746
887dea85-6732-353b-900b-004696cf12e5,Song,Somethin’ Else,eng,T-070.940.304-2,,2021-09-01 07:54:18.340746
625a7b3c-79cc-4140-941c-117bdc665897,Song,Leli B.,eng,,,2021-09-01 07:54:18.340746
8b30c440-0930-454b-ba5d-d347dd982591,Song,AKA… What a Life!,eng,T-911.117.964-7,,2021-09-01 07:54:18.340746
4687cb45-4bf7-4d03-b075-f16e651746fe,Song,My Lover’s Prayer,eng,T-071.001.084-6,,2021-09-01 07:54:18.340746
82d12416-fde8-3757-9ffb-0b7118617945,Song,Me and My Shadow,eng,T-070.108.758-2,,2021-09-01 07:54:18.340746
06a71f9d-0338-4d24-a428-7b15c5520868,Song,Jij en ik,nld,,,2021-09-01 07:54:18.340746
1af16de2-8623-46a5-9eaa-f6f8b1974328,Song,Prologue,,,,2021-09-01 07:54:18.340746
da08d5ab-65f4-3349-aa18-eb22fe2a6ac3,Song,Keep Yourself Alive,eng,T-010.121.297-8,,2021-09-01 07:54:18.340746
b12fcd6b-b7a7-487f-b4d3-fb22a1cafed5,Song,In His Imagination,eng,,,2021-09-01 07:54:18.340746
7b6749a4-bd76-443d-9bb5-e2fa6011ca4b,Song,Counting Stars,eng,T-909.860.014-7,,2021-09-01 07:54:18.340746
db2f99d1-386f-4167-80dd-4e33d721117a,Song,Hallelujah,eng,,,2021-09-01 07:54:18.340746
ab4c3967-c019-45ac-903c-b0a86c90265b,Song,Rain or Shine,eng,T-011.320.615-7,,2021-09-01 07:54:18.340746
df7988f7-ba73-431d-ab03-fed6200423bf,Song,Whatever It Takes,eng,T-901.437.165-4,,2021-09-01 07:54:18.340746
c219c9e1-92ee-3603-b059-49b6a2d83d6e,Song,W.M.A.,eng,T-070.206.887-8,,2021-09-01 07:54:18.340746
aa0b3e5f-1548-4b63-9a71-477982296349,Song,A Thousand Miles Away,eng,,,2021-09-01 07:54:18.340746
c0bf6d74-93db-440c-97a2-4d5311917968,Song,In America,eng,T-700.153.099-2,,2021-09-01 07:54:18.340746
04ede5b5-2e5a-4529-8a3f-4cf9af3a45b1,Song,Facemelt,eng,,,2021-09-01 07:54:18.340746
0fab85eb-09b9-4dcb-b8c1-d6d4659886e8,Song,I’ll Come Running Back to You,eng,T-070.240.665-2,,2021-09-01 07:54:18.340746
36d3d22a-45a5-4583-9f60-9fe8676924e6,,The Motto,eng,T-911.259.108-9,,2021-09-01 07:54:18.340746
f2b7b115-1c1d-3413-ba4a-bfae10b2520a,Song,Afraid to Shoot Strangers,eng,T-010.335.282-4,,2021-09-01 07:54:18.340746
2f933ef4-0624-4422-8736-a45f945fd947,Song,Intro,eng,,,2021-09-01 07:54:18.340746
7eda07de-2fbf-4dc5-b37e-8f369c260e21,Song,Crying Time,eng,T-070.240.195-3,,2021-09-01 07:54:18.340746
3f1f33c8-520f-40b7-986a-1e603b6f42be,Song,This House Is Condemned,eng,,,2021-09-01 07:54:18.340746
cce76171-cc7c-47a6-b33a-ea7f0d549605,Song,Forever,eng,T-010.115.863-7,,2021-09-01 07:54:18.340746
b5310589-ac4b-40b2-b952-a09107ba7e16,Song,Messing With the Kid,eng,,,2021-09-01 07:54:18.340746
6a48528c-1a86-4745-973b-61e727de03d3,Song,Looking in the Eyes of Love,eng,,,2021-09-01 07:54:18.340746
10b5d283-bf18-429f-bcb6-9a6c88a280d9,Song,Talk More Talk,eng,,,2021-09-01 07:54:18.340746
4298ff98-0cc8-3813-8864-a6af7ecea014,Song,Love Buzz,eng,T-037.659.706-6,,2021-09-01 07:54:18.340746
9315fda9-3350-4ac0-a9a8-756a08b70f58,Song,Say You Won’t Let Go,eng,,,2021-09-01 07:54:18.340746
1d02ce1e-cead-4b98-97ec-6b4ebf1c3c6c,Song,Phresh Out the Runway,eng,T-910.086.243-9,,2021-09-01 07:54:18.340746
305db0ee-9b0d-41e7-878d-da40fa25ba9e,Song,One for the Razorbacks,eng,,,2021-09-01 07:54:18.340746
773eab4d-09a0-4624-a192-c0b2725f1152,Song,Licking Stick - Licking Stick,eng,T-909.347.665-4,,2021-09-01 07:54:18.340746
1734b599-9fd9-4f5a-bf03-48a0c3d5c8d0,Song,Prosthetic Head,eng,T-070.273.790-3,,2021-09-01 07:54:18.340746
9fc424bf-645b-4365-83ca-c0e3b04330ab,Song,The Yacht Club,eng,,,2021-09-01 07:54:18.340746
efd6a971-c51a-398c-b294-ef23a9d5a8fd,Song,Then He Kissed Me,eng,T-070.244.357-9,,2021-09-01 07:54:18.340746
57ee6cbc-2847-4b6c-af15-49c569c12534,Song,Lying Down,eng,T-061.930.005-8,,2021-09-01 07:54:18.340746
93818be9-f5c3-4bec-87dc-750d806fb703,Song,Chloe Dancer,eng,T-070.032.246-8,,2021-09-01 07:54:18.340746
1d7ab389-9327-49b8-8562-c3e9b860e4a9,Song,Something About Space Dude,eng,,,2021-09-01 07:54:18.340746
cffbd916-e26d-3d12-8a07-86916ec960f9,Song,The Struggle Within,eng,T-070.169.232-1,,2021-09-01 07:54:18.340746
adfb506e-2e98-4971-94d0-77887f44dcc0,Song,Hey Little Girl,nld,,,2021-09-01 07:54:18.340746
ea0f7162-f712-4868-bbfa-54ec74ab57ec,Song,Adam and Evil,eng,T-070.002.845-0,,2021-09-01 07:54:18.340746
323faab6-7d37-4074-bec4-56f57a051502,Song,Keepin It Real,zxx,,,2021-09-01 07:54:18.340746
60d504de-55c0-4d4c-8f80-e7047aab5b30,Song,Famous in a Small Town,eng,T-073.038.901-1,,2021-09-01 07:54:18.340746
8f88bc92-64b3-36b2-b62e-42fe520cafe9,Song,Positive Tension,eng,T-010.123.247-6,,2021-09-01 07:54:18.340746
be9e8741-802c-3f78-bf48-ef47dd2365e2,,My Place,,,,2021-09-01 07:54:18.340746
55ba6962-c920-30cd-94c4-75c6b27106e1,Song,Hyper Music,eng,T-010.018.964-7,,2021-09-01 07:54:18.340746
7a2fe3e1-5c91-408e-a086-7621e12f7bf9,Song,Trust Me,,,,2021-09-01 07:54:18.340746
e16301f8-5554-3415-b3e7-a2e9b39953ac,Song,Cotton Fields,eng,T-070.881.176-0,,2021-09-01 07:54:18.340746
e46f1270-65e1-46ee-896f-43ec1ed4b605,Song,Don’t Stay Away,eng,T-926.027.612-8,,2021-09-01 07:54:18.340746
797cff4b-69cd-3231-a3c0-1d5c95fe5b32,Song,The Judge’s Daughter,eng,,,2021-09-01 07:54:18.340746
9025afeb-ef7d-41ea-915b-40f78b4924e1,Song,FU,eng,,,2021-09-01 07:54:18.340746
6dd77ac3-3bb3-4002-a479-31447ab53649,Song,Average Person,eng,,,2021-09-01 07:54:18.340746
6fa03264-145a-3c91-8e48-994b0b52a11a,Song,Take Me Back to Chicago,eng,T-070.184.641-4,,2021-09-01 07:54:18.340746
37724521-9eb8-47b8-b6b7-0ade522fa2dc,Song,Used to Be Bad,eng,,,2021-09-01 07:54:18.340746
236a58b5-6e90-4cf6-b568-c7e099367391,Song,Whisper Your Mother’s Name,eng,,,2021-09-01 07:54:18.340746
51c55c62-6f61-4a2e-8359-b0d2792e7a0f,Song,Revolutionary Generation,,,,2021-09-01 07:54:18.340746
a6490c5d-8f31-4109-92ee-a8a20980578b,Song,Kissa Me Baby,eng,T-700.034.595-1,,2021-09-01 07:54:18.340746
e5ff4de6-89b1-3415-b018-5c19b3677349,,When We Die,,,,2021-09-01 07:54:18.340746
756fcbea-7c05-484a-9031-386ccdde790f,Song,Les Chemins de ma maison,fra,T-003.042.846-6,,2021-09-01 07:54:18.340746
98229ba0-064b-357a-8bae-f1475195f2ae,Song,Leaving Here,eng,T-070.251.741-6,,2021-09-01 07:54:18.340746
840afacb-6d05-43d4-8985-56e5b3c16e97,Song,Devil Delight,eng,T-070.889.871-8,,2021-09-01 07:54:18.340746
50c9e801-5270-31d1-b16d-aa68308d876c,Song,Special K,eng,T-011.547.264-4,,2021-09-01 07:54:18.340746
c8a25f6b-97f2-4b3a-89c9-86713cf8fba3,Song,Vice,eng,T-917.930.949-0,,2021-09-01 07:54:18.340746
6432124a-a4c7-4673-8f99-2bd8e832ebe4,Song,Bass Frenzy,eng,T-010.137.528-3,,2021-09-01 07:54:18.340746
419e6c5c-1e0c-4a2d-8c06-2a6215384fd2,Song,Justice of the Peace,eng,,,2021-09-01 07:54:18.340746
fcf37a68-312d-3a1e-b9da-95afbcd23384,Song,The Boys Are Back in Town,eng,,,2021-09-01 07:54:18.340746
d669721e-0539-4fa1-98a5-24aaa7ae8acd,Song,Bump and Dilly Down,eng,T-010.843.624-3,,2021-09-01 07:54:18.340746
0aeda6c0-ca49-439a-b613-13f4a13a7cc2,Song,"Dance, Dance",eng,T-072.357.405-7,,2021-09-01 07:54:18.340746
ad30c6ab-5caf-44e0-a5f0-61700cffffa4,Song,Two Days Missing Down the Viper Room,eng,,,2021-09-01 07:54:18.340746
b64b3255-2165-4d0b-80ed-c5d02f92af34,Song,It’s a Dream,eng,,,2021-09-01 07:54:18.340746
fea5f1b9-e987-4a75-b614-669b93d0f94e,Song,Remember How We Started,eng,,,2021-09-01 07:54:18.340746
2ef4e135-8f4c-42d4-b808-653d37e34ac4,Song,Hello Seattle,eng,,,2021-09-01 07:54:18.340746
12206085-cb88-3308-97e5-20f57e4377ce,Song,Get Together,eng,,,2021-09-01 07:54:18.340746
e3e1d4a0-018b-4cc9-af22-66bd460f9578,Song,4 Broken Hearts,,T-911.605.841-4,,2021-09-01 07:54:18.340746
347aa465-21f3-482e-8ae6-02622a5a42c3,Song,Kreuzberg,eng,,,2021-09-01 07:54:18.340746
49b42186-cab8-4531-a4fc-fe346267ef79,Song,Louise,nld,,Clouseau,2021-09-01 07:54:18.340746
9686c2b7-37bf-4b91-95bc-df90c51d4d00,Song,VISION DOOR,zxx,,,2021-09-01 07:54:18.340746
9e566a83-16b2-45a3-87c3-2c8a395d70af,Song,Give Me All Your Luvin’,eng,T-911.433.685-5,,2021-09-01 07:54:18.340746
308211a7-90a7-35f9-97f9-d6b2b619ed16,,Overdue,,,,2021-09-01 07:54:18.340746
f847f691-3d75-4481-be8e-816a713657e6,,Bam-Bam,zxx,T-070.019.105-4,,2021-09-01 07:54:18.340746
b2edc8e4-4b6d-42a8-b188-7021b749ea30,Song,The Cup of Life,eng,T-070.888.136-0,,2021-09-01 07:54:18.340746
f954cd0b-ee35-4eb9-afc8-a96aaec97446,Song,Anima,,T-010.362.559-7,,2021-09-01 07:54:18.340746
6ff72bfa-9b76-413e-8e36-db4712a90d83,Song,We Made You,eng,,,2021-09-01 07:54:18.340746
36781b9a-81ff-3c21-b0fc-f87bc986b8f5,Song,The Reincarnation of Benjamin Breeg,eng,T-011.642.238-8,,2021-09-01 07:54:18.340746
48cc42b9-32ed-420b-9d47-8558c27a8f83,Song,Souls of the Departed,eng,,,2021-09-01 07:54:18.340746
999647ef-5808-4f4b-a6aa-20f8275f0aa4,Song,Godz,eng,,,2021-09-01 07:54:18.340746
461980b4-d37f-3b48-82d3-1cc763280ea3,Song,"Rock and Roll, Part 1",eng,T-010.361.195-5,,2021-09-01 07:54:18.340746
10726425-ad27-355c-86dd-0bdd21041451,,I'm Bad,,,,2021-09-01 07:54:18.340746
862405a0-00bf-3906-861a-62e8cfba2ff9,Song,Stormy,eng,,,2021-09-01 07:54:18.340746
70097414-e835-489e-8f19-6556728f9293,Song,Your Friend,eng,,,2021-09-01 07:54:18.340746
b5d083ce-b76e-3698-8a73-3a2e05df7d62,,Respect,,,,2021-09-01 07:54:18.340746
7305dd87-0650-4eff-aa13-303368b50d82,Song,JLTF-3,,T-904.849.299-5,,2021-09-01 07:54:18.340746
6e1930cd-4f7d-47fa-b2fc-1e6e5ec5f5d6,Song,Shoulda Known Better,eng,,,2021-09-01 07:54:18.340746
3ead352c-bf97-3864-8482-758168333aef,Song,Livin’ la vida loca,eng,T-070.913.396-9,English version,2021-09-01 07:54:18.340746
f645cc5d-2c41-43dc-a4fe-90e65593dad8,Song,The Same Rope,eng,,,2021-09-01 07:54:18.340746
e775215c-4748-33f9-81f6-24675a8c3dc6,,Mrs Vandebilt,,,,2021-09-01 07:54:18.340746
d7bc21c2-47a1-4244-be02-0e76860d1203,Song,You're Nobody 'til Somebody Loves You,eng,,2013 James Arthur song,2021-09-01 07:54:18.340746
2607534c-9a80-39c1-aa76-b5b7508ad45d,Song,Time Is on My Side,eng,T-072.313.106-3,,2021-09-01 07:54:18.340746
9e19389a-e83d-3d4c-b5f7-679c32d80bbc,Song,Wasted Years,eng,T-011.328.385-4,,2021-09-01 07:54:18.340746
4ec4543e-fc94-3a88-bc67-772097c1b18f,,HK Farewell,,,,2021-09-01 07:54:18.340746
59721430-7aa9-49c1-9487-331319942e84,Song,Nobody Cares,eng,,,2021-09-01 07:54:18.340746
a74a9917-8bc1-478f-bc1f-52b2de894083,Song,Man of a Thousand Faces,eng,T-010.156.519-8,,2021-09-01 07:54:18.340746
2dc6e654-25b2-415a-bd68-da3e9a122eb9,Song,Stand by Me,eng,T-011.517.454-3,,2021-09-01 07:54:18.340746
77a4d44d-1126-404f-a75c-5d0c248e722f,Song,Changing Times,eng,,,2021-09-01 07:54:18.340746
ecda65fa-d602-3de6-898e-64ed6fddb4d4,Song,Blue Moon of Kentucky,eng,T-919.295.544-5,,2021-09-01 07:54:18.340746
0b1efcd7-a3ed-3fb9-8a52-5d3678c516ed,Song,Blew,eng,T-072.726.552-2,,2021-09-01 07:54:18.340746
e14aa589-e82c-4912-b367-206f37768979,Song,We All Stand Together,eng,,,2021-09-01 07:54:18.340746
1921c46e-f2e3-447b-8875-164241b2dcab,Song,Only God Knows Why,eng,,,2021-09-01 07:54:18.340746
ef0eb337-c672-4d5b-a744-79e45679fa4c,Song,Hustlers & Hardcore,eng,,,2021-09-01 07:54:18.340746
b4604daa-dde1-3b97-9c3b-616f1f5eda55,Song,These Arms of Mine,eng,T-070.247.242-1,,2021-09-01 07:54:18.340746
31a64c54-6cb4-4709-a6e8-2d136891b7b2,Song,Girl on a Swing,eng,T-070.234.228-6,,2021-09-01 07:54:18.340746
6141f908-383b-4489-a06a-f92c1ff4b78f,Song,Points of Authority,eng,T-071.017.869-0,,2021-09-01 07:54:18.340746
99c2e9bf-468b-49ae-ab4f-ceb6732a88f6,Song,Lightning Bolt,eng,T-913.099.756-7,,2021-09-01 07:54:18.340746
7b11b898-ac11-40bb-8343-e9636841cb19,Song,Frightened,eng,T-901.866.940-4,,2021-09-01 07:54:18.340746
98f79483-c9e4-49c6-93c5-cf4ce908df64,Song,(Up on) Cherry Blossom Road,eng,T-071.540.909-8,,2021-09-01 07:54:18.340746
980182eb-61d8-4710-92c3-543b8bf90831,Song,I’m Coming Home,eng,T-911.062.517-7,,2021-09-01 07:54:18.340746
e469a57e-411e-32d0-afc0-d2961c57652f,Song,"Gypsys, Tramps & Thieves",eng,T-070.234.389-2,,2021-09-01 07:54:18.340746
b895c41b-569f-4cda-b9a0-e754fc18f788,Song,Vietnam,eng,T-071.017.417-6,,2021-09-01 07:54:18.340746
cf06ce20-4ef6-30af-8c5d-03865955d042,Song,Laat me nu toch niet alleen,nld,,,2021-09-01 07:54:18.340746
f2646574-6615-45ed-a360-c740b311d9a9,Song,Angry World,eng,,,2021-09-01 07:54:18.340746
5ba1d8ce-dbf4-341b-adb4-ddb3e20124fa,Song,Wake Me Up When September Ends,eng,T-072.087.675-4,,2021-09-01 07:54:18.340746
9028284b-d18c-3db9-b883-04d98e64214c,Song,1996,eng,T-910.261.362-7,,2021-09-01 07:54:18.340746
768d2d2f-d43d-4403-99e6-947a3f192674,Song,Butterflyz,eng,T-072.051.953-8,,2021-09-01 07:54:18.340746
0a14a1f8-d2db-4be3-96a8-e734c25f6d2a,Song,Time Piece,eng,,,2021-09-01 07:54:18.340746
eb1afe44-daff-48aa-a150-ecbca6ba8d97,Song,Faithfully,eng,T-070.263.068-9,,2021-09-01 07:54:18.340746
87000068-6df5-3c57-9e7b-4e92dd8e80d5,Song,Something Happened on the Way to Heaven,eng,,,2021-09-01 07:54:18.340746
4f8070ff-77a5-4239-82d8-e0b0b871a957,Song,Shut Up and Rock,eng,,,2021-09-01 07:54:18.340746
fae32a6f-c3df-44bd-8c6d-d533112dd184,Song,Nothing Touches Me,eng,,,2021-09-01 07:54:18.340746
118e9642-77fa-41d8-8be8-7e024c646691,Song,Gang Bang,eng,,,2021-09-01 07:54:18.340746
edc34f80-9eab-490f-a47b-92c129b36348,Song,君が代,jpn,,,2021-09-01 07:54:18.340746
135497d6-0626-4b9d-b507-2fc481c118ee,Song,Music for Boys,eng,,,2021-09-01 07:54:18.340746
24991fd0-65d1-3258-aad3-9ecfee08acf2,Song,Unbreakable,eng,,,2021-09-01 07:54:18.340746
520070ec-5f86-41c3-8977-6ada8ff053bb,Song,Let Yourself Go,eng,,,2021-09-01 07:54:18.340746
71b407ba-fbe6-30ae-8365-68feb1c316bf,,Miss Blue,,,,2021-09-01 07:54:18.340746
abacb384-fad0-4f98-8d01-c481cf7d3a06,Song,I Am Made of You,eng,T-072.077.733-2,,2021-09-01 07:54:18.340746
5050dfa1-ce0c-4699-8299-ec2d7b695536,Song,No Other Baby,eng,,,2021-09-01 07:54:18.340746
2a6c58b7-b369-4cd4-bf9a-cbeb42c4d916,,Curtains Up,eng,,,2021-09-01 07:54:18.340746
38aa31dc-cc95-4bf8-8fa8-6d68642e7a5b,Song,You Can See,eng,,,2021-09-01 07:54:18.340746
c71edb49-ad68-4f8c-b5f4-53181ebf0d26,Song,The Wedding List,eng,T-010.003.180-8,,2021-09-01 07:54:18.340746
4c3c0119-e56b-3c6c-9729-701dd9cf262b,Song,Be Thankful for What You Got,eng,T-070.014.741-6,,2021-09-01 07:54:18.340746
1dfc7fb6-3ccd-3759-a8c6-66c706adcc28,Song,O son do ar,zxx,,,2021-09-01 07:54:18.340746
161c94dd-e9d6-4b11-a9f3-5e936204a02f,Song,Suspect,eng,,,2021-09-01 07:54:18.340746
e0a247cf-7637-47a5-b1a1-4e63bfaa674b,,Pran’s Escape / The Killing Fields,,T-010.305.828-1,,2021-09-01 07:54:18.340746
e559c8fe-4c4b-4f74-8233-f0eff2fb35f1,Song,Mask Off,eng,,,2021-09-01 07:54:18.340746
da34ba0b-391d-4503-9458-03f3a3ecc47c,Song,Rise Up,eng,,,2021-09-01 07:54:18.340746
97a0c5bb-5410-35c0-92b2-927f7e458bec,Song,Hound Dog,eng,T-011.364.221-9,,2021-09-01 07:54:18.340746
e48f7621-11b1-4e2c-841f-92372e09d1aa,Song,Rockstars,eng,,,2021-09-01 07:54:18.340746
e91712f5-51ba-31f3-a04c-3749f0f5e454,Song,"I Loves You, Porgy",eng,T-070.908.014-7,use this for non-operatic performances,2021-09-01 07:54:18.340746
69601b3e-7dba-315b-867d-2eb51fe8169e,,The Magic Friend,,,,2021-09-01 07:54:18.340746
